year,location_code,coal_metal_export_share,oil_exports_share,primary_exports_share_1,primary_exports_share_2,exp_to_gdp,res_rents
2015,LVA,0.0336575525580385,0.0523669394419707,0.206673201779941,0.278007283149735,,
2016,LVA,0.0343527966504307,0.0477216718809104,0.202211835733503,0.27038680978574,,
1992,SVN,0.0280278785128054,0.0235362991239822,0.0762128868683185,0.100857963596569,,
1993,SVN,0.0304556443236232,0.0334046234644584,0.0528176314158567,0.0917669398762462,,
1994,SVN,0.0361426074863433,0.00281338854839531,0.0549370149272222,0.0639019943706777,,
1995,SVN,0.0388622299933101,0.00174533175837544,0.0482169394394974,0.0576949706464677,,
1996,SVN,0.0343007220760439,0.00247853465486619,0.0475924288796342,0.054724542484049,,
1997,SVN,0.0393792353671153,0.00306191818059122,0.0486745931400776,0.0557137376503141,,
1998,SVN,0.037634283868544,0.00158496203249633,0.0463526152535011,0.0527240534283405,,
1999,SVN,0.0372382290532321,0.00276467280166765,0.048934836930847,0.0541019370128534,,
2000,SVN,0.0402056998607944,0.00216224508215093,0.0489272028580724,0.0541871022460112,,
2001,SVN,0.0484447646695658,0.00149570850097136,0.0485154024991968,0.0605588164284925,,
2002,SVN,0.0459609533688195,0.00161259375324828,0.0468651774483126,0.061022979410413,,
2003,SVN,0.0472717114940331,0.00111799453029433,0.0426470022575152,0.0581152502550628,,
2004,SVN,0.0474915608550642,0.00157732639168228,0.0380320988037595,0.0530710980019733,,
2005,SVN,0.0524931133842721,0.00294563674215941,0.0438535020092234,0.0625658509139409,119.797480526799,0.188803574746878
2006,SVN,0.063483692200093,0.00335756738705141,0.0491008102579203,0.0681009362557229,129.438621391143,0.211452465238677
2007,SVN,0.0541932367156587,0.00517747655307158,0.0543058152531658,0.0687213967201733,136.491964495636,0.227294566434619
2008,SVN,0.045046447974958,0.013183408555966,0.0539088590546539,0.0770109558292997,134.144353049272,0.388598268241026
2009,SVN,0.0439923548957244,0.012168822933722,0.0610742085141192,0.0892086394879154,112.616536910071,0.197038798438763
2010,SVN,0.0516696822887885,0.017582847448615,0.0653207287623984,0.0981913477357097,127.141330167444,0.277155395575667
2011,SVN,0.0608283902287524,0.022885143341029,0.0665202041077819,0.111242841666019,138.912301308299,0.353439424296793
2012,SVN,0.058324635721026,0.0315213884368155,0.0733644807161051,0.12437145506788,,
2013,SVN,0.0506403227874064,0.0420420691211572,0.0687572811488061,0.12572081002094,,
2014,SVN,0.0479459236892931,0.0341180819044604,0.0678577306548137,0.115165322843197,,
2015,SVN,0.0524910415884392,0.0288508514788061,0.0663473086399197,0.111415433351731,,
2016,SVN,0.0437212160250511,0.021139729698373,0.0743974842155416,0.109437232965584,,
1993,CZE,0.0501833479702744,0.0103592223046788,0.0920085559443119,0.134440412344039,,
1994,CZE,0.0522335509538245,0.00701545554549587,0.092809415966139,0.129902949787892,,
1995,CZE,0.0472277578558565,0.00673537842265709,0.0836214803376323,0.116257661384713,,
1996,CZE,0.042800495815877,0.00832932534391562,0.0715138054964243,0.106404699382483,,
1997,CZE,0.0379233018379222,0.00720561253905281,0.0678233196164494,0.0961983521451342,,
1998,CZE,0.0314035306460596,0.00685686141291924,0.0593463889229508,0.0831591756237806,,
1999,CZE,0.0266058538526693,0.00777334402830863,0.0549387187144371,0.0757282366196655,,
2000,CZE,0.0256684410904116,0.00861563557321686,0.0543030979642811,0.0747056373959254,,
2001,CZE,0.0245023817916799,0.00882025988656345,0.0495451300699595,0.0700012104859648,,
2002,CZE,0.0228292110675434,0.0153924418575099,0.0483776707967292,0.0746938246954061,,
2003,CZE,0.0273057992606862,0.00755679957222524,0.0479556771271182,0.0687615300932658,,
2004,CZE,0.0294033392033156,0.00679511045939901,0.0492906205113486,0.0702303557422591,,
2005,CZE,0.0316172489417902,0.00817342973807153,0.0541884520440529,0.0808123300416321,122.015258515417,0.795547723230379
2006,CZE,0.0343742766504807,0.00790378247722681,0.0517586017830806,0.0778188460848659,127.632502637499,0.771827043174231
2007,CZE,0.0347357211100354,0.00577439941068023,0.0532036390306485,0.077766789496658,130.372902700621,0.690294608774163
2008,CZE,0.0364534353638466,0.00916704615168492,0.0566221909477518,0.0856296482084241,124.288831562303,1.51261483940776
2009,CZE,0.0368978784762022,0.00923213390384799,0.0591890034328656,0.0908984258000427,113.492768818716,0.666721807171788
2010,CZE,0.0415195742165594,0.0134109635903971,0.0593700285184419,0.0952558095219338,128.967077051047,0.90392716866485
2011,CZE,0.0438535546161221,0.0126978896689057,0.0607490797189174,0.0970115046517942,138.784978264669,1.06221082197336
2012,CZE,0.0422775551340054,0.0139929295497627,0.06392374096713,0.0990945766878097,,
2013,CZE,0.0368320579628845,0.0132007026807041,0.0633826773124149,0.0936325504693902,,
2014,CZE,0.0323913572977098,0.0133685166619928,0.0617025679871395,0.0881681993407279,,
2015,CZE,0.0275745720171658,0.0155969367428361,0.0603445933056222,0.0884778018376911,,
2016,CZE,0.0231236986676679,0.00887521744360616,0.0587778254398429,0.0783430168060526,,
1993,SVK,0.0310963486476807,0.0318829512864994,0.0814287322381954,0.11853066491824,,
1994,SVK,0.0240489287888874,0.0298532557710076,0.0789131481593965,0.109742592683737,,
1995,SVK,0.0258476123767372,0.0303442526355224,0.082771846443309,0.114063170974269,,
1996,SVK,0.0358907949295194,0.0368891892146235,0.0713328086040001,0.110157802731471,,
1997,SVK,0.0331452749749142,0.0402173192575456,0.0692746113508854,0.110032938175423,,
1998,SVK,0.0269506613981606,0.0292788877511691,0.0599883009014695,0.0896987791029595,,
1999,SVK,0.0247383471783081,0.0393800694296815,0.0604756924864501,0.101291751152309,,
2000,SVK,0.0287755931788175,0.0549840131625482,0.0535251490162132,0.112021170058829,,
2001,SVK,0.0288898206079265,0.0485263157610843,0.0530361632183798,0.1063813100208,,
2002,SVK,0.0218816957758508,0.0564493882552278,0.0423274257184043,0.102995432365895,,
2003,SVK,0.0207723376625886,0.0321337650275213,0.0400038061477547,0.0772609091468839,,
2004,SVK,0.0264309696533774,0.0413799739637588,0.0477938805929556,0.0971465474481014,,
2005,SVK,0.0271451792798345,0.0449820943793706,0.0549138501313215,0.108634092054978,148.67939743123,0.332671705411776
2006,SVK,0.0345101247011524,0.0423192862675199,0.0516949393396181,0.101856802519364,166.031100399692,0.305848102346211
2007,SVK,0.0281606852357414,0.0370198566183771,0.0494415486444749,0.0911483538772508,167.670854904699,0.334902480355012
2008,SVK,0.029220178409437,0.0411821932569818,0.0481782588677955,0.0963795366371097,162.920929761002,0.392908892983514
2009,SVK,0.0264732415538019,0.0390864052147852,0.0580333372511634,0.10320815437853,136.701526970102,0.268640774916004
2010,SVK,0.0289519774909514,0.0364226557144377,0.0546461991726343,0.0961759424849497,154.123059806721,0.333328790592519
2011,SVK,0.0341327275093326,0.0509707275104506,0.0556448772796161,0.115465333587538,171.007872957736,0.35677716792789
2012,SVK,0.0310284596182507,0.0481365773008977,0.0634258088990373,0.118436164271702,,
2013,SVK,0.0208837478220753,0.0431592749210724,0.0509740378364576,0.0980847056847124,,
2014,SVK,0.0223038012623704,0.0374276464272019,0.0462092262152815,0.0871027714387607,,
2015,SVK,0.020726333553364,0.0310325662313199,0.0469752397362557,0.0814699418742755,,
2016,SVK,0.0213571118603875,0.029891846518909,0.0473331505631822,0.0826309968075725,,
1999,LUX,0.0164906831151853,0.000358574723843673,0.0155130467016483,0.0167491217373373,,
2000,LUX,0.0176903923793573,0.00148566229259668,0.0163268404284558,0.0179176062152051,,
2001,LUX,0.016302747661114,0.000720713424657937,0.0169808788286371,0.0181437531925303,,
2002,LUX,0.0182542315266911,0.000458227632018426,0.0177310620288524,0.0196463954416591,,
2003,LUX,0.0196851099465015,0.000333389665990062,0.017001421375167,0.0179499418657471,,
2004,LUX,0.0230811356386628,0.000380311189255351,0.0206288570451737,0.0224392766303004,,
2005,LUX,0.0170122585207964,0.00044725512014782,0.0194219000969533,0.0227781553539421,297.772974229331,0.00957721275118489
2006,LUX,0.0192410897450195,0.000769507041934834,0.0162460568089102,0.0195594630482736,320.598261765662,0.0107571040164345
2007,LUX,0.0171192814520713,0.000567378462102716,0.0170501798982006,0.0192541374835429,332.50484932692,0.0279837719318069
2008,LUX,0.0204760139096448,0.000546025845039838,0.0178182919377221,0.0204993528339256,343.561828330302,0.261248947604417
2009,LUX,0.0119337019083108,0.000290817233647561,0.0217151286855057,0.0238106334347296,295.972806200216,0.0742215795804989
2010,LUX,0.0150467382471094,0.000240762804258443,0.0212203982175752,0.0239297916271953,316.161400227568,0.0700721058375408
2011,LUX,0.0163522000816682,0.000453245047014692,0.0211035023533326,0.0232304464701522,323.449607347643,0.105882345410753
2012,LUX,0.0132262030582634,0.000826066149149871,0.0183283866673164,0.0206787742620964,,
2013,LUX,0.0125999655384785,0.00179176251039051,0.016984371656145,0.0197760549594564,,
2014,LUX,0.0145525861337359,0.00129654555868522,0.0170260215362222,0.019865005233991,,
2015,LUX,0.0100679363025703,0.000865883654011063,0.0159135953529433,0.0178109535085075,,
2016,LUX,0.00910874699447466,0.000267895485985986,0.014923435363771,0.0157812171076846,,
